"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Turb_Kin_Energy","Omega"
120, -2.521296116e-02, 6.967202299e-03, -1.505703430e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
121, -2.521296116e-02, 7.499846086e-03, -1.479893572e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
122, -2.521296116e-02, 8.132884432e-03, -1.446071853e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
123, -2.521296116e-02, 8.815447088e-03, -1.405503761e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
124, -2.521296116e-02, 9.477818139e-03, -1.361716391e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
125, -2.521296116e-02, 1.005789384e-02, -1.319450496e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
126, -2.521296116e-02, 1.052213528e-02, -1.282734809e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
127, -2.521296116e-02, 1.086786210e-02, -1.253577932e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
128, -2.521296116e-02, 1.111195431e-02, -1.231992943e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
129, -2.521296116e-02, 1.127796643e-02, -1.216814130e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
130, -2.521296116e-02, 1.138806256e-02, -1.206516560e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
131, -2.521296116e-02, 1.149721848e-02, -1.196119379e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
