"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Turb_Kin_Energy","Omega","Grid_Velocity_x","Grid_Velocity_y","Grid_Velocity_z"
43, -2.521296116000000e-02, 1.008268718000000e-02, -1.109743860000000e-02, 1.197515379083602e+00, 3.386542732104420e+01, 7.218655694376850e-01, 1.272450319718448e+00, 2.479691140605069e+05, 7.167300140498425e+00, 8.996125975896350e+04, 0.000000000000000e+00, -2.219487720000000e+01, -2.016537436000000e+01
44, -2.521296116000000e-02, 1.018310407000000e-02, -1.100536759000000e-02, 1.197098929705918e+00, 3.435872936856578e+01, 7.022847349918727e-01, 1.582798621812152e+00, 2.478585958680905e+05, 7.237530165016116e+00, 9.055497105144442e+04, 0.000000000000000e+00, -2.201073518000000e+01, -2.036620814000000e+01
45, -2.521296116000000e-02, 1.033137876000000e-02, -1.086629363000000e-02, 1.196801839065444e+00, 3.388696417663587e+01, 4.306138418060153e-01, 1.410393189046885e+00, 2.477529372590730e+05, 7.133330694469010e+00, 9.001538017118929e+04, 0.000000000000000e+00, -2.173258726000000e+01, -2.066275752000000e+01
46, -2.521296116000000e-02, 1.054278766000000e-02, -1.066130164000000e-02, 1.196752932879899e+00, 3.277783935393457e+01, 8.507529983051573e-02, 1.062127569173151e+00, 2.477075405649902e+05, 6.918804913550868e+00, 8.869740745917623e+04, 0.000000000000000e+00, -2.132260328000000e+01, -2.108557532000000e+01
47, -2.521296116000000e-02, 1.082946668000000e-02, -1.036997472000000e-02, 1.196645401872485e+00, 3.144496463387394e+01, -2.669876078180062e-01, 8.150099818616003e-01, 2.476391426022548e+05, 6.668078364828959e+00, 8.719727446224772e+04, 0.000000000000000e+00, -2.073994944000000e+01, -2.165893336000000e+01
48, -2.521296116000000e-02, 1.119246743000000e-02, -9.977093620000000e-03, 1.196425361231094e+00, 2.929631891448250e+01, -6.002729333946524e-01, 3.109631772106853e-01, 2.475759192279789e+05, 6.316793614667197e+00, 8.546011039831521e+04, 0.000000000000000e+00, -1.995418724000000e+01, -2.238493486000000e+01
49, -2.521296116000000e-02, 1.161350512000000e-02, -9.483681940999999e-03, 1.195645768456353e+00, 2.684706856233229e+01, -1.222703467242959e+00, -2.916477128782490e-01, 2.474176189005603e+05, 5.968227822120639e+00, 8.346726521020771e+04, 0.000000000000000e+00, -1.896736388200000e+01, -2.322701024000000e+01
50, -2.521296116000000e-02, 1.205395405000000e-02, -8.917169740000000e-03, 1.195699891614000e+00, 2.534241928167673e+01, -1.578325253833709e+00, -8.521063015208826e-01, 2.474601885549975e+05, 5.742626305353903e+00, 8.222198905380801e+04, 0.000000000000000e+00, -1.783433948000000e+01, -2.410790810000000e+01
51, -2.521296116000000e-02, 1.246679363000000e-02, -8.330232940000000e-03, 1.195862045482684e+00, 2.465381894626137e+01, -1.679024400730190e+00, -1.302191938368844e+00, 2.475184136936191e+05, 5.651610174196971e+00, 8.184486770853847e+04, 0.000000000000000e+00, -1.666046588000000e+01, -2.493358726000000e+01
52, -2.521296116000000e-02, 1.281541193000000e-02, -7.783247475000000e-03, 1.196435090274599e+00, 2.469115636267894e+01, -1.632141783024833e+00, -1.630896874536272e+00, 2.476898361084192e+05, 5.634011642958407e+00, 8.185325565959794e+04, 0.000000000000000e+00, -1.556649495000000e+01, -2.563082386000000e+01
53, -2.521296116000000e-02, 1.308488155000000e-02, -7.321174717000000e-03, 1.197311789081768e+00, 2.564033130608888e+01, -1.395042872951652e+00, -1.502284789225952e+00, 2.478872285970534e+05, 5.769232420859983e+00, 8.263494795743928e+04, 0.000000000000000e+00, -1.464234943400000e+01, -2.616976310000000e+01
54, -2.521296116000000e-02, 1.327957390000000e-02, -6.961798709000000e-03, 1.197890776942451e+00, 2.723029740370743e+01, -1.047430124306034e+00, -9.870955913810641e-01, 2.480146516571697e+05, 6.018955883893863e+00, 8.405641566756861e+04, 0.000000000000000e+00, -1.392359741800000e+01, -2.655914780000000e+01
55, -2.521296116000000e-02, 1.341373446000000e-02, -6.699660600000000e-03, 1.197998029166419e+00, 2.886622291428370e+01, -8.086112138150306e-01, -4.266673777310455e-01, 2.480610907567121e+05, 6.316988753009464e+00, 8.601052976493735e+04, 0.000000000000000e+00, -1.339932120000000e+01, -2.682746892000000e+01
56, -2.521296116000000e-02, 1.350333548000000e-02, -6.517181543000000e-03, 1.197942949376586e+00, 3.036878179434202e+01, -5.097743153556775e-01, 6.682558522280975e-02, 2.480837223697009e+05, 6.614100871912835e+00, 8.847960553081612e+04, 0.000000000000000e+00, -1.303436308600000e+01, -2.700667096000000e+01
