"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,         271,      -5.286452555,      -2.581147018,      -3.262130059,      -3.307979559,      0.2288733156
          0,           0,         272,      -5.288684343,      -2.583502331,      -3.261926429,      -3.306919736,      0.2263102924
          0,           0,         273,      -5.291103597,      -2.585991954,      -3.261219627,      -3.305429165,      0.2241824934
          0,           0,         274,       -5.29525497,      -2.590692895,      -3.259722621,      -3.306301094,      0.2192674129
          0,           0,         275,      -5.304862563,      -2.601720891,      -3.256613288,      -3.305933858,      0.2089594122
          0,           0,         276,      -5.308497435,      -2.605961443,      -3.256114228,      -3.308751228,      0.2045702641
          0,           0,         277,      -5.296084191,      -2.595942125,      -3.256476813,      -3.308967572,       0.212563273
          0,           0,         278,      -5.294451834,       -2.59239504,      -3.253316331,      -3.307437453,      0.2182963833
          0,           0,         279,      -5.313646767,      -2.612858757,      -3.250758032,       -3.29991518,      0.2002419651
          0,           0,         280,       -5.31734282,      -2.617833291,      -3.249097368,      -3.302844045,      0.1934265183
          0,           0,         281,      -5.326046967,      -2.625792822,      -3.249908035,      -3.306855212,      0.1867401591
          0,           0,         282,      -5.327973565,       -2.62945715,      -3.249001497,       -3.31279546,      0.1819430706
          0,           0,         283,      -5.332207295,      -2.633722194,      -3.247881005,      -3.313636282,      0.1796812657
          0,           0,         284,      -5.323029307,      -2.623841146,      -3.243960371,      -3.312036203,      0.1904841271
          0,           0,         285,      -5.338472718,      -2.641834847,      -3.242418635,      -3.312679087,      0.1713741374
          0,           0,         286,      -5.343780929,      -2.650390561,      -3.243186262,      -3.315010646,      0.1621915771
          0,           0,         287,      -5.351530419,      -2.658507576,      -3.242377973,      -3.315111724,      0.1541319156
          0,           0,         288,      -5.356232755,      -2.667438173,      -3.242083337,      -3.320029811,      0.1454677049
          0,           0,         289,      -5.363759583,      -2.675853281,      -3.241788009,      -3.323591578,      0.1363027909
          0,           0,         290,      -5.367145494,      -2.684619573,      -3.242931397,      -3.327377025,      0.1280661113
          0,           0,         291,      -5.369341864,      -2.689364451,      -3.242843094,      -3.331828563,      0.1222668295
          0,           0,         292,      -5.376955206,       -2.69920432,      -3.242995491,       -3.33236758,        0.11427628
          0,           0,         293,      -5.396554357,      -2.713173459,        -3.2434209,      -3.332503471,      0.1051816576
          0,           0,         294,      -5.398696324,      -2.720004691,      -3.245839039,      -3.336673945,     0.09833444839
          0,           0,         295,      -5.403315978,      -2.723651943,      -3.248097003,      -3.336540794,     0.09526963685
          0,           0,         296,      -5.407933112,       -2.73278571,      -3.250262236,      -3.338125204,     0.08720928632
          0,           0,         297,      -5.417009502,      -2.741363566,      -3.252703153,      -3.345752498,     0.07805524011
          0,           0,         298,      -5.421446545,      -2.750852775,      -3.256406016,      -3.348870176,     0.07019531098
          0,           0,         299,      -5.438846071,      -2.773502335,      -3.259578474,      -3.352240825,     0.04913696542
          0,           0,         300,      -5.440672008,      -2.777894494,      -3.262983002,      -3.353263641,     0.04584198434
          0,           0,         301,      -5.466129364,      -2.812193738,      -3.264648299,      -3.355955388,     0.01350988945
          0,           0,         302,       -5.46314537,      -2.812313971,      -3.267465145,      -3.358276037,     0.01254299431
          0,           0,         303,      -5.500441355,      -2.867229175,      -3.269960374,      -3.360817226,    -0.03576820749
          0,           0,         304,      -5.474309996,      -2.837767202,      -3.272500506,      -3.361837659,    -0.01533826875
          0,           0,         305,      -5.534463916,      -2.924646823,      -3.275229805,      -3.361942817,    -0.08592304326
          0,           0,         306,      -5.568993655,      -2.971829771,      -3.279569169,      -3.361896693,     -0.1221778536
          0,           0,         307,      -5.579318267,      -2.987996376,      -3.282197053,      -3.364215078,     -0.1325813057
          0,           0,         308,      -5.584131074,      -2.994522429,      -3.283536398,      -3.363831881,     -0.1389023602
          0,           0,         309,      -5.589492841,      -2.998315871,      -3.285354035,      -3.363176431,     -0.1440258588
          0,           0,         310,      -5.592222858,      -3.003505312,      -3.286550315,      -3.361447554,     -0.1496318553
          0,           0,         311,      -5.593900839,      -3.003557287,       -3.28859417,      -3.359727297,     -0.1497808744
          0,           0,         312,      -5.595386842,      -3.005642993,      -3.289491314,      -3.357040059,     -0.1531101465
          0,           0,         313,      -5.600080419,       -3.00720937,       -3.29162871,      -3.354525307,     -0.1570199312
          0,           0,         314,      -5.601409252,      -3.009384118,      -3.294152054,      -3.351256908,     -0.1601958424
          0,           0,         315,      -5.603071071,      -3.008944031,      -3.295749181,      -3.348199706,     -0.1599950403
          0,           0,         316,      -5.604975361,      -3.011011904,      -3.294280866,      -3.344493287,     -0.1635924682
          0,           0,         317,      -5.609896018,       -3.01271988,      -3.293160798,      -3.341122485,     -0.1675983444
          0,           0,         318,      -5.610837616,       -3.01389323,      -3.293994815,       -3.33719967,     -0.1699461761
          0,           0,         319,      -5.612548628,      -3.013210218,      -3.295573934,      -3.333642946,     -0.1696062952
          0,           0,         320,      -5.614118632,       -3.01484245,      -3.296397432,      -3.329600854,     -0.1726154591
          0,           0,         321,      -5.619271699,      -3.016290476,       -3.29651402,      -3.326138068,     -0.1767148546
          0,           0,         322,      -5.620068575,      -3.017317382,      -3.296237561,      -3.322252113,     -0.1787765008
          0,           0,         323,      -5.621027179,       -3.01597404,      -3.295083186,       -3.31884523,     -0.1773421458
          0,           0,         324,      -5.622534454,      -3.017691897,      -3.294292076,      -3.315114077,     -0.1802501035
          0,           0,         325,      -5.626779107,      -3.018538756,       -3.29632487,       -3.31195916,      -0.183178401
          0,           0,         326,      -5.627398484,      -3.019684403,      -3.297426208,      -3.308483842,     -0.1850772873
          0,           0,         327,      -5.627363218,      -3.017991447,      -3.299249346,      -3.305509659,     -0.1825440398
          0,           0,         328,      -5.628587629,      -3.019950774,      -3.300097065,      -3.302273922,     -0.1853228607
          0,           0,         329,      -5.631918962,      -3.020482791,      -3.301969941,      -3.299579495,     -0.1872933834
          0,           0,         330,      -5.632305963,      -3.021859656,       -3.30254214,      -3.296609185,     -0.1891639273
          0,           0,         331,      -5.631414034,      -3.019739968,      -3.301369021,      -3.294138745,     -0.1856875598
          0,           0,         332,      -5.632592319,      -3.021981802,      -3.300197463,      -3.291434893,     -0.1886733755
          0,           0,         333,      -5.635233636,       -3.02217157,      -3.303701296,      -3.289270328,     -0.1899048084
          0,           0,         334,      -5.635775184,      -3.023958778,      -3.307033895,      -3.286944074,     -0.1922228861
          0,           0,         335,      -5.634304804,      -3.021699281,      -3.308796862,      -3.285051172,      -0.188136056
          0,           0,         336,      -5.635887571,      -3.024417348,       -3.30977847,      -3.283108122,     -0.1917601489
          0,           0,         337,      -5.638077404,      -3.024727768,      -3.311927661,      -3.281709968,     -0.1926070444
