"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Grid_Velocity_x","Grid_Velocity_y","Grid_Velocity_z"
91, -2.521296116000000e-02, 6.571983680000000e-03, -1.447968443000000e-02, 1.636442352994257e+00, -2.693306073713479e+02, -5.906178416716165e+01, 6.326746262755313e+01, 4.454317212800418e+05, 0.000000000000000e+00, -1.099324023910631e+02, -4.989569751398650e+01
92, -2.521296116000000e-02, 7.084285166000000e-03, -1.423605052000000e-02, 1.694569840404505e+00, -2.721931085118503e+02, -4.804417157463278e+01, 5.822234055479876e+01, 4.398864417298689e+05, 0.000000000000000e+00, -1.080826893562447e+02, -5.378518373702925e+01
93, -2.521296116000000e-02, 7.693367495000000e-03, -1.391633311000000e-02, 1.727514112809131e+00, -2.730219814441625e+02, -2.014662605291393e+01, 3.610311714907100e+01, 4.337339614153009e+05, 0.000000000000000e+00, -1.056553365270127e+02, -5.840944775359759e+01
94, -2.521296116000000e-02, 8.350387245000000e-03, -1.353230445000000e-02, 1.733164091164454e+00, -2.731466452527185e+02, 2.417291042909113e+00, 7.566505288971011e+00, 4.289488473549906e+05, 0.000000000000000e+00, -1.027397209702708e+02, -6.339766140459604e+01
95, -2.521296116000000e-02, 8.988280599000000e-03, -1.311728031000000e-02, 1.726907742040920e+00, -2.710053605333646e+02, -1.149091727313884e+01, -8.901303250692251e+00, 4.256368688734873e+05, 0.000000000000000e+00, -9.958878208199248e+01, -6.824066397233314e+01
96, -2.521296116000000e-02, 9.547194335000000e-03, -1.271626168000000e-02, 1.666467699938856e+00, -2.594360415457679e+02, -5.298652198610448e+01, -1.397360174674611e+01, 4.263173874585949e+05, 0.000000000000000e+00, -9.654417557743810e+01, -7.248403889012783e+01
97, -2.521296116000000e-02, 9.994702043000001e-03, -1.236762555000000e-02, 1.515633049621349e+00, -2.391136715876977e+02, -8.421838039334027e+01, -1.669999107691363e+01, 4.278714759240432e+05, 0.000000000000000e+00, -9.389726655697521e+01, -7.588159894516824e+01
98, -2.521296116000000e-02, 1.032809413000000e-02, -1.209060389000000e-02, 1.410111700815818e+00, -2.246701638481897e+02, -9.291232781156934e+01, -2.084027380958255e+01, 4.291084079541122e+05, 0.000000000000000e+00, -9.179406764090875e+01, -7.841277241371048e+01
99, -2.521296116000000e-02, 1.056354771000000e-02, -1.188544028000000e-02, 1.389563191535642e+00, -2.208819964957609e+02, -9.343725015795910e+01, -2.414613093833942e+01, 4.309024495998952e+05, 0.000000000000000e+00, -9.023642813297901e+01, -8.020037889271276e+01
100, -2.521296116000000e-02, 1.072371944000000e-02, -1.174112738000000e-02, 1.419982736888700e+00, -2.240480194751291e+02, -9.280346048715055e+01, -2.567318479238344e+01, 4.330015591325180e+05, 0.000000000000000e+00, -8.914077830236864e+01, -8.141643185016197e+01
