"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Grid_Velocity_x","Grid_Velocity_y","Grid_Velocity_z"
13, -2.521296116000000e-02, 9.744445175000000e-03, -1.101626658000000e-02, 1.148767651935944e+00, 1.046420480837583e+02, -1.918949081717890e+00, 1.344606270910353e+00, 2.379714662163296e+05, 0.000000000000000e+00, -8.363750303913088e+01, -7.398160320651088e+01
14, -2.521296116000000e-02, 9.844138484000000e-03, -1.092727224000000e-02, 1.149565554918091e+00, 1.020656192819100e+02, -2.630837986468245e+00, 9.523911730066751e-01, 2.379519033344747e+05, 0.000000000000000e+00, -8.296184179508214e+01, -7.473849297255978e+01
15, -2.521296116000000e-02, 9.943019060999999e-03, -1.083737574000000e-02, 1.150547329242929e+00, 9.931084388134585e+01, -3.429507628341596e+00, 4.578786070422483e-01, 2.380580708373752e+05, 0.000000000000000e+00, -8.227933118793983e+01, -7.548921232918491e+01
16, -2.521296116000000e-02, 1.008903818000000e-02, -1.070157229000000e-02, 1.151053112928496e+00, 9.898860740367367e+01, -3.111974987584551e+00, 8.347992392864221e-01, 2.383013478728407e+05, 0.000000000000000e+00, -8.124828665215124e+01, -7.659781608531641e+01
17, -2.521296116000000e-02, 1.029725889000000e-02, -1.050137136000000e-02, 1.151294246305206e+00, 9.918374771636545e+01, -2.558930847639975e+00, 1.459946290384871e+00, 2.385068969144686e+05, 0.000000000000000e+00, -7.972832471498178e+01, -7.817866565344976e+01
18, -2.521296116000000e-02, 1.057966990000000e-02, -1.021679626000000e-02, 1.151401002222558e+00, 9.937044173593010e+01, -2.227994420787952e+00, 1.848315926617172e+00, 2.385756261501218e+05, 0.000000000000000e+00, -7.756777870619857e+01, -8.032278149665578e+01
19, -2.521296116000000e-02, 1.093736580000000e-02, -9.832922775000001e-03, 1.151350017164012e+00, 1.011158291545946e+02, -2.007122412977212e+00, 2.048552754229823e+00, 2.387292980621326e+05, 0.000000000000000e+00, -7.465334126632962e+01, -8.303847394164876e+01
20, -2.521296116000000e-02, 1.135240679000000e-02, -9.350679182999999e-03, 1.150969862608193e+00, 1.033909127903254e+02, -2.078044719897941e+00, 1.764449484904969e+00, 2.388173556502747e+05, 0.000000000000000e+00, -7.099206005108314e+01, -8.618954075819714e+01
21, -2.521296116000000e-02, 1.178679118000000e-02, -8.796811618000000e-03, 1.150066053417977e+00, 1.072446419244800e+02, -1.965485953211410e+00, 1.592342689639499e+00, 2.388286608867920e+05, 0.000000000000000e+00, -6.678699658293280e+01, -8.948746619191300e+01
22, -2.521296116000000e-02, 1.219417817000000e-02, -8.222795133000000e-03, 1.149539609544438e+00, 1.103086675198259e+02, -1.897105715561571e+00, 1.348612180144843e+00, 2.388047591144428e+05, 0.000000000000000e+00, -6.242895884300923e+01, -9.258042244590257e+01
